Order_ID,Order_Date,Product,Category,Region,Sales_Representative,Quantity,Cost_Amount,Sales_Amount
103140,2022-07-12,Headphones,Accessories,South,Amit,2,72030,96056.86
103141,2022-10-10,Mouse,Accessories,East,Karan,2,31832,42905.87
103142,2023-01-25,Laptop,Electronics,East,Neha,4,31120,42199.15
103143,2024-09-26,Smartwatch,Wearables,North,Anjali,2,22948,34119.5
103144,2023-06-09,Keyboard,Accessories,West,Neha,5,185155,216901.51
103145,2023-10-21,Tablet,Electronics,West,Priya,3,38181,51515.23
103146,2023-12-17,Smartphone,Electronics,West,Vikram,5,67655,79507.98
103147,2024-06-09,Laptop,Electronics,East,Amit,2,67000,79326.84
103148,2023-03-28,Headphones,Accessories,East,Neha,3,7584,10372.66
103149,2023-03-04,Keyboard,Accessories,South,Amit,1,30933,45359.58
103150,2024-11-11,Tablet,Electronics,East,Karan,1,18813,21891.14
103151,2024-06-01,Tablet,Electronics,West,Vikram,5,50750,75363.05
103152,2022-11-09,Laptop,Electronics,West,Vikram,3,80172,98431.09
103153,2024-04-19,Headphones,Accessories,West,Priya,5,154320,193907.03
103154,2023-06-03,Camera,Electronics,North,Rahul,3,56583,65719.59
103155,2023-01-10,Keyboard,Accessories,South,Priya,3,8739,11765.62
103156,2023-03-27,Camera,Electronics,South,Rahul,5,157850,211292.99
103157,2024-10-11,Smartphone,Electronics,East,Vikram,3,116058,148195.38
103158,2023-08-18,Laptop,Electronics,North,Neha,2,45818,59125.22
103159,2023-05-15,Keyboard,Accessories,South,Vikram,3,91062,122859.97
103160,2023-04-09,Smartphone,Electronics,North,Sneha,3,95118,126830.21
103161,2022-04-23,Mouse,Accessories,North,Rahul,5,150775,188424.32
103162,2024-11-01,Camera,Electronics,East,Sneha,1,10452,15193.51
103163,2022-11-27,Mouse,Accessories,North,Amit,4,147460,201587.29
103164,2022-05-20,Mouse,Accessories,South,Anjali,3,54786,64765.96
103165,2024-06-20,Keyboard,Accessories,East,Vikram,4,4480,5501.27
103166,2023-06-01,Tablet,Electronics,South,Sneha,3,102591,145181.78
103167,2023-07-23,Smartphone,Electronics,North,Rahul,5,79775,91087.9
103168,2024-04-25,Mouse,Accessories,North,Neha,5,113550,158980.54
103169,2024-12-28,Headphones,Accessories,West,Neha,3,4422,5498.92
103170,2022-04-28,Smartwatch,Wearables,East,Vikram,5,65895,87025.97
103171,2024-06-06,Camera,Electronics,East,Priya,5,139645,169280.92
103172,2024-12-18,Camera,Electronics,West,Neha,3,55719,83276.65
103173,2024-11-22,Headphones,Accessories,South,Amit,1,5171,7561.74
103174,2022-02-19,Keyboard,Accessories,South,Rahul,3,92595,136242.43
103175,2022-01-19,Keyboard,Accessories,North,Karan,1,9417,11054.71
103176,2023-12-27,Keyboard,Accessories,East,Neha,5,41420,59507.12
103177,2022-07-16,Smartphone,Electronics,North,Sneha,1,33926,44584.15
103178,2023-07-13,Laptop,Electronics,West,Rahul,5,180825,250106.96
103179,2023-03-28,Mouse,Accessories,North,Priya,1,12791,15182.94
103180,2022-10-16,Tablet,Electronics,South,Karan,1,19426,26901.01
103181,2023-01-26,Smartwatch,Wearables,South,Priya,3,79962,117200.85
103182,2022-08-03,Laptop,Electronics,West,Amit,1,26150,31562.86
103183,2022-08-03,Laptop,Electronics,South,Priya,5,18525,22106.7
103184,2022-05-08,Headphones,Accessories,West,Rahul,3,111936,127804.7
103185,2024-01-30,Smartphone,Electronics,East,Karan,1,30794,37159.82
103186,2023-02-08,Camera,Electronics,West,Vikram,3,110103,144710.23
103187,2024-11-18,Camera,Electronics,West,Priya,4,159916,229173.46
103188,2022-12-04,Headphones,Accessories,West,Priya,3,23652,28654.87
103189,2024-04-10,Smartphone,Electronics,South,Anjali,4,71044,95799.83
103190,2023-12-15,Headphones,Accessories,East,Vikram,4,14236,18390.58
103191,2022-12-27,Camera,Electronics,North,Sneha,3,96702,117534.67
103192,2023-07-23,Laptop,Electronics,East,Sneha,5,119455,155786.48
103193,2022-08-06,Tablet,Electronics,South,Amit,5,82075,95796.71
103194,2022-07-21,Mouse,Accessories,East,Vikram,5,174710,236877.24
103195,2022-01-17,Keyboard,Accessories,East,Vikram,2,52586,60277.5
103196,2022-11-18,Smartphone,Electronics,West,Rahul,4,129956,180949.72
103197,2023-06-02,Mouse,Accessories,West,Priya,3,77415,90659.55
103198,2023-11-12,Smartwatch,Wearables,South,Rahul,5,86335,129438.93
103199,2023-03-01,Smartwatch,Wearables,West,Neha,5,195760,279832.86
103200,2024-10-15,Laptop,Electronics,South,Amit,3,56088,69410.93
103201,2023-01-22,Headphones,Accessories,North,Sneha,4,76832,97613.67
103202,2024-02-17,Headphones,Accessories,East,Vikram,3,41649,50131.92
103203,2022-04-08,Camera,Electronics,North,Amit,2,11496,16173.1
103204,2022-07-27,Laptop,Electronics,North,Amit,2,73394,91910.63
103205,2023-08-09,Camera,Electronics,East,Rahul,3,80820,113315.64
103206,2022-06-15,Camera,Electronics,West,Vikram,4,86920,96251.79
103207,2022-01-22,Smartwatch,Wearables,North,Sneha,5,150770,174026.03
103208,2022-06-03,Camera,Electronics,East,Sneha,2,34222,42640.26
103209,2022-08-07,Mouse,Accessories,North,Anjali,2,45914,52505.57
103210,2023-10-31,Keyboard,Accessories,North,Priya,4,43024,57671.57
103211,2022-08-18,Camera,Electronics,East,Priya,2,69580,77952.76
103212,2022-01-20,Smartwatch,Wearables,West,Rahul,2,67918,98067.15
103213,2023-07-07,Keyboard,Accessories,South,Rahul,4,115124,161694.33
103214,2024-08-07,Headphones,Accessories,East,Anjali,3,6717,7969.74
103215,2022-05-28,Smartphone,Electronics,South,Anjali,5,10125,13096.86
103216,2023-02-07,Tablet,Electronics,East,Neha,5,84765,108560.67
103217,2023-08-19,Camera,Electronics,East,Anjali,2,13502,18767.05
103218,2023-01-02,Mouse,Accessories,South,Anjali,5,100035,126104.48
103219,2024-03-12,Keyboard,Accessories,South,Karan,3,43080,47955.54
103220,2024-07-06,Smartphone,Electronics,West,Anjali,2,43216,52269.51
103221,2022-03-14,Smartwatch,Wearables,East,Karan,5,142030,182718.52
103222,2023-04-26,Smartphone,Electronics,East,Anjali,1,8149,12140.35
103223,2023-07-14,Tablet,Electronics,East,Amit,1,34555,50189.88
103224,2024-01-15,Mouse,Accessories,West,Priya,1,13693,16055.9
103225,2022-04-10,Smartphone,Electronics,South,Sneha,1,31522,43793.84
103226,2024-12-18,Mouse,Accessories,East,Vikram,1,32156,47421.42
103227,2023-05-23,Keyboard,Accessories,South,Amit,2,32826,36224.05
103228,2022-09-15,Smartphone,Electronics,West,Vikram,4,64516,89572.61
103229,2023-02-17,Mouse,Accessories,North,Sneha,4,124768,160168.85
103230,2024-12-24,Smartphone,Electronics,South,Priya,2,10908,14966.81
103231,2023-08-18,Smartphone,Electronics,West,Priya,2,68024,91304.24
103232,2022-09-23,Laptop,Electronics,North,Neha,3,33657,50279.05
103233,2024-03-31,Camera,Electronics,East,Rahul,4,112596,136863.38
103234,2023-10-24,Smartwatch,Wearables,East,Vikram,1,12902,18249.33
103235,2024-08-04,Tablet,Electronics,South,Rahul,2,75688,90360.57
103236,2023-07-14,Smartwatch,Wearables,North,Rahul,1,9716,12380.55
103237,2024-07-05,Laptop,Electronics,West,Karan,4,126200,188057.23
103238,2024-06-09,Laptop,Electronics,East,Rahul,5,153860,216397.09
103239,2024-05-17,Keyboard,Accessories,East,Karan,5,27750,34030.62
103240,2023-09-02,Laptop,Electronics,North,Sneha,2,5876,7919.37
103241,2023-02-18,Camera,Electronics,West,Anjali,3,51780,57987.22
103242,2022-01-25,Laptop,Electronics,East,Amit,1,12578,15176.09
103243,2022-10-11,Smartphone,Electronics,East,Vikram,2,33946,47095.19
103244,2024-05-30,Smartwatch,Wearables,South,Anjali,3,29271,38872.98
103245,2022-10-28,Headphones,Accessories,West,Karan,1,22950,29556.6
103246,2024-12-27,Tablet,Electronics,East,Priya,4,104536,143878.17
103247,2024-10-27,Laptop,Electronics,North,Neha,5,145740,183542.56
103248,2024-03-27,Smartwatch,Wearables,East,Vikram,3,83028,92199.48
103249,2022-03-24,Keyboard,Accessories,West,Neha,1,10796,13780.13
103250,2022-02-15,Laptop,Electronics,South,Priya,2,44918,65618.54
103251,2023-09-10,Camera,Electronics,East,Sneha,1,15070,21740.68
103252,2024-07-16,Laptop,Electronics,North,Vikram,2,71846,90784.52
103253,2022-09-19,Laptop,Electronics,East,Amit,5,76135,84425.23
103254,2022-06-25,Mouse,Accessories,North,Neha,5,91995,124609.34
103255,2023-10-19,Mouse,Accessories,West,Vikram,1,36285,50671.2
103256,2024-04-21,Laptop,Electronics,South,Priya,1,12839,15634.02
103257,2023-01-05,Keyboard,Accessories,West,Neha,2,69682,89936.16
103258,2022-02-23,Mouse,Accessories,East,Karan,2,12194,18251.28
103259,2023-11-21,Laptop,Electronics,East,Sneha,3,82836,110216.38
103260,2023-01-02,Tablet,Electronics,South,Anjali,3,111582,138409.66
103261,2023-10-06,Smartwatch,Wearables,North,Anjali,3,32232,43545.29
103262,2023-01-14,Mouse,Accessories,West,Anjali,1,4296,5034.95
103263,2022-03-14,Mouse,Accessories,North,Neha,3,31659,37348.15
103264,2024-07-03,Camera,Electronics,East,Sneha,1,29028,42670.29
103265,2024-05-09,Laptop,Electronics,North,Sneha,5,95740,114474.4
103266,2022-02-12,Laptop,Electronics,West,Karan,4,75724,92710.09
103267,2023-01-12,Laptop,Electronics,North,Vikram,5,5175,6818.12
103268,2024-11-30,Laptop,Electronics,East,Sneha,1,7381,10775.35
103269,2022-06-19,Mouse,Accessories,West,Karan,1,19981,28224.75
103270,2022-07-31,Smartphone,Electronics,North,Anjali,4,145364,162446.24
103271,2022-02-08,Smartphone,Electronics,North,Neha,2,3050,4200.5
103272,2023-01-04,Headphones,Accessories,West,Neha,2,62738,81661.32
103273,2024-01-27,Laptop,Electronics,East,Sneha,2,70638,91138.64
103274,2022-05-31,Headphones,Accessories,West,Karan,3,92076,126753.97
103275,2024-12-06,Tablet,Electronics,East,Neha,2,8242,9713.14
103276,2024-10-20,Headphones,Accessories,North,Sneha,3,93198,139106.91
103277,2024-01-07,Smartwatch,Wearables,West,Vikram,3,64341,87382.97
103278,2022-03-10,Smartphone,Electronics,East,Amit,2,29810,37151.08
103279,2022-10-26,Smartphone,Electronics,West,Rahul,2,9806,13140.83
103280,2024-08-01,Laptop,Electronics,North,Vikram,4,146364,173673.82
103281,2024-03-12,Mouse,Accessories,West,Vikram,4,92100,124660.73
103282,2022-10-23,Laptop,Electronics,North,Rahul,3,16551,18392.91
103283,2022-07-22,Tablet,Electronics,North,Priya,4,158812,196366.71
103284,2022-03-02,Camera,Electronics,North,Sneha,3,60687,84901.52
103285,2024-08-03,Tablet,Electronics,East,Rahul,1,28930,41172.92
103286,2024-08-20,Smartwatch,Wearables,East,Amit,3,117252,140839.32
103287,2022-11-27,Laptop,Electronics,South,Sneha,3,113616,149491.82
103288,2022-12-04,Laptop,Electronics,East,Rahul,4,146768,192471.14
103289,2023-10-01,Tablet,Electronics,South,Rahul,1,15128,19191.11
103290,2022-10-02,Tablet,Electronics,West,Amit,5,65005,77445.21
103291,2022-11-15,Tablet,Electronics,North,Anjali,5,153155,211551.67
103292,2023-08-12,Smartphone,Electronics,East,Karan,5,120330,144509.67
103293,2023-05-19,Headphones,Accessories,North,Anjali,1,24324,35620.32
103294,2023-01-22,Headphones,Accessories,South,Anjali,2,6624,8686.72
103295,2024-05-19,Laptop,Electronics,East,Anjali,1,33312,48242.15
103296,2024-04-12,Smartphone,Electronics,East,Rahul,4,111304,135378.73
103297,2024-10-11,Tablet,Electronics,East,Vikram,3,29706,42266.64
103298,2023-08-26,Laptop,Electronics,East,Anjali,3,80475,92181.33
103299,2023-11-22,Smartphone,Electronics,North,Priya,4,106000,149113.61
103300,2023-05-09,Smartwatch,Wearables,East,Vikram,4,99036,124268.23
103301,2023-05-05,Camera,Electronics,South,Anjali,3,7278,9374.04
103302,2023-12-22,Smartphone,Electronics,East,Rahul,2,2712,3164.15
103303,2023-05-24,Keyboard,Accessories,South,Anjali,2,12976,14370.29
103304,2023-01-25,Laptop,Electronics,South,Rahul,2,18486,25260.73
103305,2022-10-22,Mouse,Accessories,North,Amit,4,18552,24768.54
103306,2024-03-06,Headphones,Accessories,East,Anjali,3,49746,67105.92
103307,2024-05-14,Keyboard,Accessories,South,Anjali,3,101622,122149.72
103308,2023-07-03,Tablet,Electronics,East,Amit,3,28089,33586.33
103309,2023-10-11,Camera,Electronics,North,Sneha,1,38290,54835.82
103310,2023-07-22,Mouse,Accessories,North,Priya,1,30307,42566.21
103311,2024-05-02,Smartwatch,Wearables,East,Neha,5,113090,139634.04
103312,2024-02-09,Mouse,Accessories,South,Amit,1,5649,7655.09
103313,2023-03-21,Camera,Electronics,West,Anjali,2,77158,110433.16
103314,2022-12-29,Mouse,Accessories,West,Neha,2,5968,8686.61
103315,2022-05-03,Camera,Electronics,North,Anjali,2,51382,56639.53
103316,2024-01-12,Smartphone,Electronics,South,Priya,2,42582,60695.74
103317,2023-11-11,Laptop,Electronics,West,Rahul,5,21535,26706.78
103318,2023-02-24,Mouse,Accessories,South,Sneha,2,54296,75327.63
103319,2022-04-02,Mouse,Accessories,East,Rahul,4,126360,157768.11
103320,2022-03-04,Laptop,Electronics,North,Vikram,4,102400,137471.96
103321,2023-05-27,Camera,Electronics,East,Sneha,4,125796,170920.66
103322,2024-02-11,Tablet,Electronics,East,Neha,1,36441,45988.44
103323,2022-09-13,Laptop,Electronics,East,Vikram,3,55071,71873.94
103324,2022-05-15,Camera,Electronics,South,Priya,5,141750,197106.97
103325,2024-05-24,Laptop,Electronics,West,Priya,4,11648,15032.0
103326,2024-04-01,Tablet,Electronics,East,Amit,4,14728,16283.16
103327,2022-03-29,Smartwatch,Wearables,North,Anjali,2,42896,47407.02
103328,2024-09-14,Keyboard,Accessories,South,Neha,4,137128,187114.49
103329,2024-04-02,Camera,Electronics,West,Sneha,2,35506,51089.41
103330,2024-10-23,Headphones,Accessories,East,Amit,2,71990,101801.74
103331,2024-08-31,Headphones,Accessories,North,Neha,3,10056,12310.15
103332,2024-07-22,Camera,Electronics,East,Vikram,1,19492,25114.49
103333,2022-05-01,Smartphone,Electronics,West,Amit,2,3546,4232.73
103334,2024-11-27,Smartwatch,Wearables,West,Amit,2,16298,24376.27
103335,2024-10-04,Smartphone,Electronics,East,Priya,3,88506,106579.15
103336,2024-07-13,Keyboard,Accessories,East,Priya,2,70446,89220.19
103337,2023-10-07,Headphones,Accessories,South,Rahul,5,46390,63668.03
103338,2023-12-15,Tablet,Electronics,West,Rahul,1,25276,36660.49
103339,2024-05-09,Camera,Electronics,West,Priya,5,25245,28289.3
103340,2022-01-21,Keyboard,Accessories,East,Priya,4,65452,79878.14
103341,2022-08-30,Mouse,Accessories,North,Vikram,1,12309,16341.36
103342,2023-03-31,Mouse,Accessories,East,Anjali,4,35208,47436.63
103343,2024-08-20,Laptop,Electronics,East,Amit,2,17200,19401.79
103344,2023-09-13,Headphones,Accessories,West,Rahul,3,10233,13974.51
103345,2022-10-30,Smartwatch,Wearables,South,Priya,5,62955,82548.22
103346,2024-03-13,Headphones,Accessories,East,Neha,4,38396,54946.63
103347,2024-08-21,Smartwatch,Wearables,North,Neha,2,12326,14654.08
103348,2022-03-10,Smartwatch,Wearables,North,Rahul,5,152020,179081.2
103349,2022-07-15,Camera,Electronics,East,Neha,5,143955,204032.44
103350,2022-05-20,Smartwatch,Wearables,North,Sneha,4,146416,202280.68
103351,2022-10-10,Smartphone,Electronics,North,Amit,2,79274,112305.05
103352,2022-11-08,Mouse,Accessories,East,Rahul,3,9102,12859.07
103353,2024-01-16,Keyboard,Accessories,North,Sneha,4,10904,12448.01
103354,2022-10-04,Tablet,Electronics,North,Priya,5,50425,61086.52
103355,2022-03-02,Headphones,Accessories,East,Vikram,5,138800,167119.93
103356,2022-02-21,Tablet,Electronics,West,Vikram,1,27911,41136.21
103357,2022-06-02,Keyboard,Accessories,South,Sneha,2,66868,86593.17
103358,2023-06-28,Laptop,Electronics,South,Neha,1,11402,13048.71
103359,2023-07-21,Keyboard,Accessories,West,Amit,3,110676,134563.33
103360,2023-09-14,Headphones,Accessories,East,Priya,4,76924,111444.46
103361,2022-11-10,Mouse,Accessories,West,Karan,5,91440,131566.3
103362,2024-03-17,Tablet,Electronics,South,Amit,2,63252,92356.51
103363,2024-04-27,Tablet,Electronics,South,Anjali,5,16370,20551.09
103364,2022-04-07,Camera,Electronics,South,Neha,1,9517,12910.16
103365,2024-05-30,Camera,Electronics,South,Amit,1,26200,31735.26
103366,2024-04-08,Keyboard,Accessories,East,Vikram,4,102576,120252.94
103367,2022-05-17,Keyboard,Accessories,South,Karan,2,60820,67434.81
103368,2024-10-26,Laptop,Electronics,South,Anjali,2,74014,88030.5
103369,2024-10-07,Smartwatch,Wearables,East,Karan,4,108740,145901.86
103370,2022-04-19,Headphones,Accessories,West,Amit,1,24902,36398.86
103371,2023-07-01,Camera,Electronics,East,Vikram,1,37732,43518.89
103372,2024-11-28,Headphones,Accessories,South,Priya,1,30563,44842.17
103373,2023-10-24,Laptop,Electronics,North,Vikram,5,123125,152447.72
103374,2023-03-01,Camera,Electronics,East,Sneha,3,73560,93475.0
103375,2023-09-22,Camera,Electronics,East,Priya,1,32203,40124.66
103376,2022-09-18,Smartwatch,Wearables,West,Karan,3,96807,122310.15
103377,2022-03-28,Headphones,Accessories,South,Rahul,3,42738,51442.76
103378,2023-04-10,Mouse,Accessories,North,Rahul,2,9188,12674.31
103379,2022-03-17,Headphones,Accessories,East,Priya,4,13720,19252.91
103380,2023-04-16,Headphones,Accessories,East,Rahul,5,170155,243193.21
103381,2023-02-18,Smartwatch,Wearables,East,Priya,3,93765,115941.91
103382,2024-04-04,Camera,Electronics,North,Neha,5,153025,215130.31
103383,2024-06-13,Laptop,Electronics,East,Anjali,2,24104,32662.61
103384,2023-12-27,Headphones,Accessories,East,Priya,1,36718,54458.91
103385,2023-04-02,Tablet,Electronics,North,Neha,3,60837,77257.76
103386,2023-10-15,Mouse,Accessories,East,Sneha,4,118000,176637.02
103387,2023-11-03,Mouse,Accessories,North,Karan,2,41206,57530.07
103388,2023-05-10,Smartwatch,Wearables,West,Rahul,5,73010,102981.42
103389,2024-12-04,Smartphone,Electronics,North,Sneha,1,2361,2621.38
103390,2023-08-20,Laptop,Electronics,West,Sneha,5,165910,215510.34
103391,2023-03-26,Tablet,Electronics,North,Vikram,4,55132,72296.5
103392,2023-04-30,Headphones,Accessories,South,Vikram,3,78291,87391.55
103393,2023-10-08,Smartphone,Electronics,East,Karan,4,51744,63378.77
103394,2023-09-12,Laptop,Electronics,West,Amit,5,144620,214364.1
103395,2024-11-07,Smartwatch,Wearables,East,Anjali,5,46950,59647.37
103396,2023-10-24,Smartphone,Electronics,East,Amit,4,155188,182296.36
103397,2024-01-28,Camera,Electronics,North,Sneha,4,35196,45942.59
103398,2022-10-16,Keyboard,Accessories,South,Sneha,4,46628,51920.57
103399,2023-12-22,Smartphone,Electronics,North,Vikram,1,30263,39535.45
103400,2023-09-30,Keyboard,Accessories,East,Karan,5,165935,221972.46
103401,2022-08-23,Mouse,Accessories,North,Anjali,2,21382,26579.49
103402,2023-02-20,Tablet,Electronics,West,Priya,1,12267,17235.51
103403,2024-07-26,Laptop,Electronics,South,Priya,1,18411,21251.55
103404,2023-05-14,Tablet,Electronics,East,Anjali,1,29129,42274.14
103405,2024-08-31,Tablet,Electronics,North,Rahul,2,70588,104623.98
103406,2023-09-26,Headphones,Accessories,West,Karan,4,109776,120807.81
103407,2024-10-16,Smartwatch,Wearables,South,Amit,5,175615,252374.33
103408,2022-04-25,Smartphone,Electronics,North,Karan,3,55443,72211.3
103409,2024-07-20,Laptop,Electronics,North,Karan,3,19374,24887.11
103410,2023-11-05,Mouse,Accessories,East,Anjali,5,76025,90885.73
103411,2024-10-31,Camera,Electronics,West,Anjali,2,62272,79641.53
103412,2022-07-25,Smartwatch,Wearables,South,Vikram,3,76956,113908.03
103413,2022-09-04,Smartwatch,Wearables,North,Rahul,1,39029,46222.63
103414,2024-01-28,Laptop,Electronics,South,Priya,3,3564,4175.64
103415,2022-05-27,Smartwatch,Wearables,West,Sneha,5,129325,154770.8
103416,2022-04-28,Headphones,Accessories,East,Amit,1,30163,39837.29
103417,2023-02-16,Smartwatch,Wearables,East,Rahul,3,118722,174773.02
103418,2022-12-29,Mouse,Accessories,East,Anjali,5,191700,254875.24
103419,2022-05-17,Mouse,Accessories,South,Amit,2,36478,43678.5
103420,2024-08-15,Headphones,Accessories,South,Amit,5,57045,72799.74
103421,2022-01-19,Smartphone,Electronics,North,Priya,2,26426,33195.29
103422,2022-07-14,Smartphone,Electronics,West,Sneha,1,13114,14669.68
103423,2022-11-26,Tablet,Electronics,West,Sneha,5,165305,215600.16
103424,2022-06-24,Mouse,Accessories,West,Vikram,4,84936,97710.59
103425,2024-09-28,Headphones,Accessories,South,Priya,4,124836,179376.55
103426,2023-03-25,Camera,Electronics,East,Rahul,4,93540,123434.0
103427,2024-08-03,Smartphone,Electronics,West,Neha,4,26344,37878.53
103428,2022-05-21,Smartwatch,Wearables,North,Rahul,4,52924,78455.48
103429,2024-01-28,Laptop,Electronics,South,Rahul,2,42184,62317.38
103430,2024-07-18,Laptop,Electronics,East,Neha,5,69205,78905.58
103431,2022-04-03,Keyboard,Accessories,West,Amit,1,39935,59021.01
